,,,unique_id,,org_cat,,,,,lang,region,sous-region,city,,,,province,country,timestamp_creation,,,,,,,,,,,,,,,,type
,,,XWpuXB5KFwKW0s1cEw7m,,community_organization,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2024-01-26,,,,,,,,,,,,,,,,Organisme communautaire
,,,h5YbpJ2jpHWUFpnPxDTx,,restaurant,,,,,fr,Estrie,Sherbrooke,Sherbrooke,,,,Quebec,Canada,2024-01-30,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,o1YSVH2Rde6LK5nteaJV,,producer,,,,,fr,Lanaudière,D'Autray,Saint-didace,,,,Quebec,Canada,2024-01-31,,,,,,,,,,,,,,,,Boutique à la ferme
,,,vu0hVcJLGyDvXub8Nqid,,restaurant,,,,,fr,Bas-Saint-Laurent,Rivière-du-Loup,Rivière-du-Loup,,,,Quebec,Canada,2024-02-05,,,,,,,,,,,,,,,,
,,,9Oi1nZ73lPWZJ4Ym0hzJ,,institution,,,,,fr,Montérégie,Longueuil,Longueuil,,,,Quebec,Canada,2024-02-05,,,,,,,,,,,,,,,,
,,,TTij3aVJEo1crZBTESoA,,restaurant,,,,,fr,Estrie,Brome-Missisquoi,Sutton,,,,Quebec,Canada,2024-02-06,,,,,,,,,,,,,,,,
,,,KQSGdwDFFz9oeUkkJoYi,,community_organization,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal ,,,,Quebec,Canada,2024-02-14,,,,,,,,,,,,,,,,
,,,gRRy3XwpwVbdexVtJlUt,,artisan,,,,,fr,Montréal,Côte-des-Neiges - Notre-Dame-de-Grâce,Montréal,,,,Quebec,Canada,2024-02-23,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,geQmvtQVUcqKj4vMyf3C,,restaurant,,,,,fr,Chaudière-Appalaches,Montmagny,Cap-Saint-Ignace,,,,Quebec,Canada,2024-02-27,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,axAh8ClIacMnRzzNk98Q,,restaurant,,,,,fr,Montérégie,Acton,Acton Vale,,,,Quebec,Canada,2024-02-29,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,XTVxzQzgLR26TY0VgPKw,,restaurant,,,,,fr,Montérégie,Beauharnois-Salaberry,Sainte-Martine,,,,Quebec,Canada,2024-03-01,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,BdouGXwBrQQetlnTvwHv,,restaurant,,,,,fr,Montréal,Le Sud-Ouest,Montreal,,,,Quebec,Canada,2024-03-06,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,n9ZwCT1mJSs9rkkxhM7i,,restaurant,,,,,fr,Montréal,Ville-Marie,Montreal,,,,Quebec,Canada,2024-03-08,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,JQE4KJ6BhHXp2dAGqgPf,,restaurant,,,,,fr,Montréal,Outremont,montreal,,,,Quebec,Canada,2024-03-15,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,PkC7gDhebibeWVwD1Vzj,,community_organization,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2024-03-18,,,,,,,,,,,,,,,,Organisme communautaire
,,,3ndYUTpPvFxHS7p11bRz,,community_organization,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2024-03-18,,,,,,,,,,,,,,,,Organisme communautaire
,,,tKndhiB9e2IgDxvMCm3h,,community_organization,,,,,fr,Lanaudière,Matawinie,Chertsey,,,,Quebec,Canada,2024-03-21,,,,,,,,,,,,,,,,Organisme communautaire
,,,YDIBASI3j1PukVw8AsdB,,event_fest,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2024-03-22,,,,,,,,,,,,,,,,
,,,KH0y1m6iapSQRtEOy0rl,,restaurant,,,,,fr,Montérégie,Les Jardins-de-Napierville,Napierville,,,,Quebec,Canada,2024-03-27,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,yWYnf2g1ZwIcMqlWTtSP,,restaurant,,,,,fr,Estrie,Brome-Missisquoi,Bromont,,,,Quebec,Canada,2024-03-28,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,vKlxgWTJJirCK0btM56u,,producer,,,,,fr,Mauricie,Trois-Rivières,Trois-Rivières,,,,Quebec,Canada,2024-03-29,,,,,,,,,,,,,,,,Boutique à la ferme
,,,WeZ9pOUUBF3fFfGVoHIq,,specialized_grocery_store,,,,,fr,Estrie,Brome-Missisquoi,Cowansville ,,,,Quebec,Canada,2024-04-03,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,ZvwolBU4LORzTK8HAYrg,,specialized_grocery_store,,,,,fr,Montréal,Saint-Léonard,Saint Léonard,,,,Quebec,Canada,2024-04-08,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,4teC18jEsIQtjeakD218,,restaurant,,,,,fr,Montérégie,Roussillon,Delson,,,,Quebec,Canada,2024-04-08,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,nXaqH3Qhg3nsvrUfRCce,,distributor,,,,,fr,Côte-Nord,Sept-Rivières,Clarke City,,,,Quebec,Canada,2024-04-11,,,,,,,,,,,,,,,,Grossiste ou vente en gros
,,,7IyGHeyvyg0Q4yauiR8W,,restaurant,,,,,fr,Montréal,Ville-Marie,montréal,,,,Quebec,Canada,2024-04-14,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,WHDUwDDw8pypARlQr4ZL,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2024-04-21,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,DcUbUOXZyqU7XHtZZ7Le,,producer,,,,,fr,Montérégie,Les Jardins-de-Napierville,Saint Cyprien de napierville ,,,,Quebec,Canada,2024-04-23,,,,,,,,,,,,,,,,Boutique à la ferme
,,,aIcZOREqHeRlzMB6GbMs,,producer,,,,,en,Outaouais,,Venosta,,,,Quebec,Canada,2024-04-23,,,,,,,,,,,,,,,,Boutique à la ferme
,,,qlaty0MkLKqY1o0iKekf,,institution,,,,,fr,Montréal,Côte-des-Neiges - Notre-Dame-de-Grâce,Montréal,,,,Quebec,Canada,2024-04-23,,,,,,,,,,,,,,,,Institution
,,,DmBkDRh9G0I1NVkEA4xB,,restaurant,,,,,fr,Estrie,Brome-Missisquoi,Bromont,,,,Quebec,Canada,2024-04-24,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,dmdNjI9kb7BDkZ9NxHZ0,,producer,,,,,fr,Chaudière-Appalaches,Bellechasse,St-Lazare-de-Bellechasse,,,,Quebec,Canada,2024-04-24,,,,,,,,,,,,,,,,Boutique à la ferme
,,,RVk7UTdXdhs9Nbl3jbdY,,specialized_grocery_store,,,,,fr,Outaouais,,Gracefield,,,,Quebec,Canada,2024-05-02,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,FGdUg7RKVS5JKfF1RFA3,,producer,,,,,fr,Estrie,Brome-Missisquoi,Brome,,,,Quebec,Canada,2024-05-08,,,,,,,,,,,,,,,,Boutique à la ferme
,,,XiEXdLjwrYKbXF9fvlmW,,specialized_grocery_store,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2024-05-11,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,tE48PRL7d3hnS3daQtLC,,institution,,,,,fr,Montréal,Lachine,Lachine ,,,,Quebec,Canada,2024-05-14,,,,,,,,,,,,,,,,Institution
,,,qt8yVqrXfZN51fO6v5i8,,community_organization,,,,,fr,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2024-05-14,,,,,,,,,,,,,,,,Organisme communautaire
,,,qt8yVqrXfZN51fO6v5i8,,community_organization,,,,,fr,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2024-05-14,,,,,,,,,,,,,,,,Organisme communautaire
,,,tuK6CcefgjfzyIquZuaT,,institution,,,,,fr,Centre-du-Québec,Arthabaska,Sainte-Clotilde-de-Horton,,,,Quebec,Canada,2024-05-14,,,,,,,,,,,,,,,,Institution
,,,6oIPPgzON1AZLP4M7NHa,,institution,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2024-05-14,,,,,,,,,,,,,,,,Institution
,,,UEiME8ZUaxDs2yMrlj5q,,community_organization,,,,,fr,Centre-du-Québec,Arthabaska,Victoriaville,,,,Quebec,Canada,2024-05-14,,,,,,,,,,,,,,,,Organisme communautaire
,,,MaCP9xJnjiqAC0ZMIbh1,,institution,,,,,fr,Outaouais,Gatineau,Gatineau,,,,Quebec,Canada,2024-05-14,,,,,,,,,,,,,,,,Institution
,,,u6GDXBdLzpau5fNbz6Sx,,institution,,,,,fr,Saguenay--Lac-Saint-Jean,,Roberval,,,,Quebec,Canada,2024-05-14,,,,,,,,,,,,,,,,Institution
,,,HFOpyWTgLdqnZgOIm3pW,,restaurant,,,,,fr,Laurentides,Les Laurentides,Sainte-Agathe-Des-Monts,,,,Quebec,Canada,2024-05-15,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,c5MDfVYVQTrzXhY9U0ti,,artisan,,,,,fr,Estrie,Sherbrooke,Sherbrooke,,,,Quebec,Canada,2024-05-15,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,c5MDfVYVQTrzXhY9U0ti,,artisan,,,,,fr,Estrie,Sherbrooke,Sherbrooke,,,,Quebec,Canada,2024-05-15,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,B9ZvJ2aNlUhLOVYBBpMY,,restaurant,,,,,fr,Montréal,Montréal,Montréal,,,,Quebec,Canada,2024-05-16,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,SHgkQB7b9lhFpKAlYcdg,,institution,,,,,fr,Capitale-Nationale,Québec,L'Ancienne-Lorette,,,,Quebec,Canada,2024-05-16,,,,,,,,,,,,,,,,Institution
,,,qBlH0syrESbeKkvE3GZ3,,institution,,,,,fr,Montréal,Côte-Saint-Luc,Côte-Saint-Luc,,,,Quebec,Canada,2024-05-16,,,,,,,,,,,,,,,,Institution
,,,83Bl3odFMsEc1s47xFgo,,restaurant,,,,,fr,Montréal,Verdun,Montréal,,,,Quebec,Canada,2024-05-17,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,Y9GNq2x0bn8v1hRAkUut,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2024-05-17,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,1MCchMdtqQRVN5YcS2qv,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal ,,,,Quebec,Canada,2024-05-21,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,swVKyabw5og3F2Fe7Gji,,institution,,,,,fr,Montérégie,Roussillon,La Prairie,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Institution
,,,F952ZzgrxBZ8sHHpnbQ3,,community_organization,,,,,fr,Estrie,Le Haut-Saint-François,Cookshire-Eaton,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,pNQKrxE5GDmipKiNmzvW,,community_organization,,,,,fr,Lanaudière,Montcalm,st-lin-laurentides,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,GKm6c1M4lx7jgxwbzLiU,,community_organization,,,,,fr,Centre-du-Québec,Arthabaska,Warwick,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,P9sY3oPtlcJ5HfSHbobn,,community_organization,,,,,fr,Côte-Nord,Manicouagan,Baie-Comeau,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,BltyQBGnIzjIwhIVKLDc,,community_organization,,,,,fr,Bas-Saint-Laurent,Rivière-du-Loup,Rivière-du-Loup,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,SXsBMK2lyi1lg4t7SdGg,,institution,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Institution
,,,moD46Iz2uBnL30r9bA60,,community_organization,,,,,fr,Mauricie,Trois-Rivières,Trois-Rivières,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,NFiBMmgl40JAC1vxWBQd,,community_organization,,,,,fr,Chaudière-Appalaches,Lévis,Lévis,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,VtdNPBWpm7K2Ky9JZPFV,,grocery_store,,,,,fr,Centre-du-Québec,Drummond,durham-sud,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Supermarché
,,,EWF57LZys7BR9N0QIG7G,,community_organization,,,,,fr,Bas-Saint-Laurent,Kamouraska,La Pocatière,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,aqG6Rp4Mf5AOvmVDQhsI,,specialized_grocery_store,,,,,fr,Lanaudière,D'Autray,LANORAIE,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,JihW7AkUTM9wPnPKxRjx,,community_organization,,,,,fr,Centre-du-Québec,Drummond,Drummondville,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,wankV6WJzeWbGA0NsRJI,,community_organization,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,Jv9WAxNxzoHRv0DqmdAW,,community_organization,,,,,fr,Estrie,Memphrémagog,magog,,,,Quebec,Canada,2024-05-22,,,,,,,,,,,,,,,,Organisme communautaire
,,,VX5qYaUUOXykTZHb4TkJ,,community_organization,,,,,fr,Chaudière-Appalaches,L'Islet,Saint-Pamphile,,,,Quebec,Canada,2024-05-23,,,,,,,,,,,,,,,,Organisme communautaire
,,,eUPQ75OHt2OkY8HuYv7H,,community_organization,,,,,fr,Estrie,Sherbrooke,Sherbrooke,,,,Quebec,Canada,2024-05-23,,,,,,,,,,,,,,,,Organisme communautaire
,,,LGtxt2leVegCKnryFQeY,,institution,,,,,fr,Montérégie,Roussillon,La Prairie,,,,Quebec,Canada,2024-05-23,,,,,,,,,,,,,,,,Institution
,,,8WSw5ZfFBIACQBIHe7kZ,,restaurant,,,,,en,Montérégie,Longueuil,Boucherville,,,,Quebec,Canada,2024-05-27,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,8mwSHOFOnNJ5EQF4Elt6,,specialized_grocery_store,,,,,en,Montréal,Côte-des-Neiges - Notre-Dame-de-Grâce,Montreal,,,,Quebec,Canada,2024-05-27,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,8WSw5ZfFBIACQBIHe7kZ,,restaurant,,,,,en,Montérégie,Longueuil,Boucherville,,,,Quebec,Canada,2024-05-27,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,tXFh75sflRGVrZ0Z0ItY,,restaurant,,,,,fr,Estrie,La Haute-Yamaska,WATERLOO,,,,Quebec,Canada,2024-05-28,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,aE40v02WLhJRTIiuX2gT,,community_organization,,,,,fr,Centre-du-Québec,Nicolet-Yamaska,Saint-Léonard-d'Aston,,,,Quebec,Canada,2024-05-28,,,,,,,,,,,,,,,,Organisme communautaire
,,,HNKUkLMJioTl8mVuiNSp,,institution,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2024-05-28,,,,,,,,,,,,,,,,Institution
,,,QrRKBowutjR6bwfsRWQY,,specialized_grocery_store,,,,,fr,Outaouais,,Bouchette,,,,Quebec,Canada,2024-05-29,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,YRZGiZHCwoDs3YpwFw0P,,community_organization,,,,,fr,Capitale-Nationale,Québec,Québec ,,,,Quebec,Canada,2024-05-29,,,,,,,,,,,,,,,,Organisme communautaire
,,,ZZOR4xrSaY42TyiCPYaw,,restaurant,,,,,fr,Montréal,Villeray - Saint-Michel - Parc-Extension,Montreal,,,,Quebec,Canada,2024-05-31,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,jcmn2Mt2Q1s371NVdQjD,,artisan,,,,,fr,Capitale-Nationale,Québec,Québec ,,,,Quebec,Canada,2024-06-01,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,ZZGia7JeF7v11QBDMRIc,,specialized_grocery_store,,,,,en,Montréal,Westmount,Westmount,,,,Quebec,Canada,2024-06-03,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,M2YaBG32abjGxodwwVfH,,restaurant,,,,,fr,Montérégie,La Vallée-du-Richelieu,Chambly,,,,Quebec,Canada,2024-06-08,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,GcUylCfpjXmBkW06tI3Z,,artisan,,,,,fr,Estrie,Brome-Missisquoi,Cowansville,,,,Quebec,Canada,2024-06-09,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,KLl3ePPRtUWWSJjc2c8j,,institution,,,,,fr,Montérégie,Roussillon,Châteauguay ,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Institution
,,,xnq5RGSO439JQflEorpD,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,5MksYkIRzISTO5uj307q,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal ,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,LLMzShPRD3v50xMbQmmR,,community_organization,,,,,fr,Montérégie,Vaudreuil-Soulanges,Saint-Polycarpe,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Organisme communautaire
,,,Z3ly3xq7bN3pioB88HQn,,restaurant,,,,,fr,Saguenay--Lac-Saint-Jean,Lac-Saint-Jean-Est,Alma,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,gyVBozCsnBHHqcWdfSFC,,restaurant,,,,,fr,Montérégie,Vaudreuil-Soulanges,St-Zotique ,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,WAe9GZhGRTpzXloQuXfS,,specialized_grocery_store,,,,,fr,Laurentides,Les Pays-d'en-Haut,sainte adele,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,QqyoOzoaIZzRIyVxwWBT,,restaurant,,,,,fr,Mauricie,Mékinac,Sainte-Thècle,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,rEQmQhQWDISIwSMlOmUk,,restaurant,,,,,fr,Laurentides,Thérèse-De Blainville,Blainville,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,iUoaRJI0up0jN7yDZ5VU,,specialized_grocery_store,,,,,fr,Montérégie,Roussillon,Châteauguay ,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,UVnUIkyWymi0Bb6chnee,,specialized_grocery_store,,,,,fr,Laurentides,,Mont-Laurier ,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,8HV9xhth6NREB1ph6Abb,,restaurant,,,,,fr,Montérégie,Beauharnois-Salaberry,Salaberry-de-valleyfield,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,4v43VOITjSJqo16dr4mx,,restaurant,,,,,fr,Montérégie,Vaudreuil-Soulanges,Rigaud ,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,N2pR5b4d0jGG39Zqo29u,,institution,,,,,fr,Saguenay--Lac-Saint-Jean,Saguenay,La Baie,,,,Quebec,Canada,2024-06-10,,,,,,,,,,,,,,,,Institution
,,,cvGAm5ghsY6Cfmh2UYOr,,restaurant,,,,,fr,Estrie,Brome-Missisquoi,Cowansville,,,,Quebec,Canada,2024-06-11,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,wQA2ga9Srzq0gcMXzWYL,,restaurant,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montreal,,,,Quebec,Canada,2024-06-11,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,B5rOcs12eYWscw0ZL6JL,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2024-06-11,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,e9VlTrYmGwzPTCd0fFnK,,restaurant,,,,,en,Montérégie,Longueuil,Greenfield Park,,,,Quebec,Canada,2024-06-11,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,cLXlCqAhdYknFkzkmEhN,,artisan,,,,,fr,Estrie,Sherbrooke,Sherbrooke,,,,Quebec,Canada,2024-06-11,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,OD7Wd3kzW62lnLpIVVPP,,artisan,,,,,fr,Capitale-Nationale,Québec,L'Ancienne-Lorette,,,,Quebec,Canada,2024-06-11,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,dEZaXlhXWUKFeCFlc8i2,,restaurant,,,,,fr,Montérégie,Vaudreuil-Soulanges,Saint-Lazare,,,,Quebec,Canada,2024-06-11,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,HBdFkm3Yt5L32BJB0Zke,,artisan,,,,,fr,Montérégie,Beauharnois-Salaberry,Salaberry-de-Valleyfield,,,,Quebec,Canada,2024-06-11,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,DvSk9MGGUwcTAOq46vTT,,restaurant,,,,,fr,Montérégie,Longueuil,Saint hubert,,,,Quebec,Canada,2024-06-11,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,q1mW8ZN32BKlt10D3ium,,restaurant,,,,,fr,Bas-Saint-Laurent,Rimouski-Neigette,Rimouski,,,,Quebec,Canada,2024-06-11,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,1ga5zYJMsRyOyVbZf5kv,,restaurant,,,,,fr,Laurentides,Les Pays-d'en-Haut,STE-ADÈLE,,,,Quebec,Canada,2024-06-11,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,ULGjdG0oJGAk0G80cOX7,,institution,,,,,fr,Montréal,Lachine,Lachine,,,,Quebec,Canada,2024-06-12,,,,,,,,,,,,,,,,Institution
,,,Kxk0xXrAQuppCBPJdZih,,restaurant,,,,,fr,Bas-Saint-Laurent,Rimouski-Neigette,Rimouski (Le bic),,,,Quebec,Canada,2024-06-12,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,uEQ3ZsVWfxiQ1XfsnFkV,,restaurant,,,,,fr,Saguenay--Lac-Saint-Jean,Lac-Saint-Jean-Est,saint-gedeon,,,,Quebec,Canada,2024-06-12,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,7NwA5I2p8Dc87r3usxTS,,restaurant,,,,,fr,Montréal,Pierrefonds - Roxboro,Ste Geneviève,,,,Quebec,Canada,2024-06-12,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,AsGyULpQtsJ9ESjnB5He,,restaurant,,,,,fr,Montréal,Ville-Marie,montreal,,,,Quebec,Canada,2024-06-13,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,yNPky1DEdIAmwkLaVMcZ,,restaurant,,,,,en,Montréal,Ville-Marie,Montreal,,,,Quebec,Canada,2024-06-13,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,dF30X32U1vAmluablnpO,,community_organization,,,,,fr,Chaudière-Appalaches,Robert-Cliche,saint-jules,,,,Quebec,Canada,2024-06-14,,,,,,,,,,,,,,,,Organisme communautaire
,,,4lf55NJcXDXAYSs4rNpE,,restaurant,,,,,en,Montréal,Villeray - Saint-Michel - Parc-Extension,Montreal,,,,Quebec,Canada,2024-06-15,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,Ssu053uXrKUKYmVZGcYM,,restaurant,,,,,fr,Montréal,Ville-Marie,montreal,,,,Quebec,Canada,2024-06-17,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,3jo7YCrs4Sz8ikeXUSh9,,artisan,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2024-06-17,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,VC6AGbLTPoPr6notlHJ8,,restaurant,,,,,fr,Estrie,Brome-Missisquoi,Sutton,,,,Quebec,Canada,2024-06-17,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,Mg9jyrPeysxag9JXrcau,,restaurant,,,,,fr,Bas-Saint-Laurent,Rimouski-Neigette,Rimouski ,,,,Quebec,Canada,2024-06-17,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,KP3Gm6kBBRKD0Nak4qCI,,restaurant,,,,,fr,Montréal,Mercier - Hochelaga-Maisonneuve,Montreal,,,,Quebec,Canada,2024-06-18,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,V0Yv2INyVHZ59jMEDOZu,,institution,,,,,fr,Montréal,Beaconsfield,Sainte-Anne-de-Bellevue,,,,Quebec,Canada,2024-06-19,,,,,,,,,,,,,,,,Institution
,,,lSrn8Gi59JDBwRAAfTDH,,restaurant,,,,,fr,Outaouais,,Gracefield (QC),,,,Quebec,Canada,2024-06-21,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,661Bsv2q4AuVOZlLU6x3,,institution,,,,,fr,Montréal,Ville-Marie,Montreal,,,,Quebec,Canada,2024-06-25,,,,,,,,,,,,,,,,Institution
,,,10uGhUgP3ku1z9sywdFW,,purchasing_group,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2024-06-26,,,,,,,,,,,,,,,,
,,,WuzaWzDNqbS3MuCeljUC,,specialized_grocery_store,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2024-06-26,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,muzp3MvmFi36IXmMvdaP,,community_organization,,,,,fr,Estrie,Sherbrooke,Sherbrooke,,,,Quebec,Canada,2024-06-26,,,,,,,,,,,,,,,,Organisme communautaire
,,,6BFtF8Iolite4pFf6fAI,,artisan,,,,,fr,Chaudière-Appalaches,Les Appalaches,Saint-Jacques de Leeds,,,,Quebec,Canada,2024-06-28,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,SqbKbAK3HG04Hj8EN1zB,,institution,,,,,fr,Chaudière-Appalaches,Lévis,Lévis,,,,Quebec,Canada,2024-06-30,,,,,,,,,,,,,,,,Institution
,,,TLQQEIXg9wpOqHqHrxSm,,producer,,,,,fr,Montréal,Villeray - Saint-Michel - Parc-Extension,Montréal,,,,Quebec,Canada,2024-07-01,,,,,,,,,,,,,,,,Boutique à la ferme
,,,1bwZ7cSExGp5aRD8i3H8,,artisan,,,,,fr,Gaspésie--Îles-de-la-Madeleine,,Bassin,,,,Quebec,Canada,2024-07-01,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,6hNDmZMpFQkavfqzYGYP,,producer,,,,,fr,Gaspésie--Îles-de-la-Madeleine,,Bassin,,,,Quebec,Canada,2024-07-02,,,,,,,,,,,,,,,,Boutique à la ferme
,,,ElyF64Ex7TyhJC2PYS0z,,community_organization,,,,,fr,Montérégie,Roussillon,Châteauguay,,,,Quebec,Canada,2024-07-02,,,,,,,,,,,,,,,,Organisme communautaire
,,,IIyj62jpD8OhrwVQ1Tcy,,specialized_grocery_store,,,,,fr,Montérégie,Beauharnois-Salaberry,Valleyfield,,,,Quebec,Canada,2024-07-02,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
